IS_ENCLOSED,AGE_INDEX,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WAR,CURRENT_ENERGY_EFFICIENCY
0,3,0.0,1,1,0,2.3,3,34.8431479132573,0,1,0,0,0.216,1,0,3,0,0,0,2.3,-1,0,84,3,250,0.7,3,0.8049452380952381,61
0,4,0.0,1,1,0,1.5,1,35.19717310511974,0,1,0,12,0.216,1,1,3,0,1,2,1.5,-1,0,81,3,250,0.7,2,0.7855814814814814,58
0,4,0.009259259259259259,1,1,0,1.5,3,31.644919336418138,0,1,0,100,0.216,1,0,3,0,0,1,1.5,0.216,0,108,1,250,1.5,3,0.8082111111111111,62
0,1,0.022988505747126436,1,1,0,2.3,3,34.4397103548873,0,0,1,40,0.216,1,2,3,0,0,3,2.3,-1,0.6,87,1,220,1.7,3,0.7989770114942529,58
0,2,0.009174311926605505,1,1,0,2.3,4,31.563570224971933,0,1,0,27,0.216,1,4,3,0,0,3,2.3,0.216,0,109,3,250,0.7,3,0.8149266055045872,60
0,1,0.0,1,1,0,2.3,3,36.37775721775434,0,0,1,67,0.216,1,0,3,0,0,4,2.3,-1,0,70,3,250,0.7,3,0.7797857142857143,70
0,3,0.0,1,1,0,2.3,3,36.99345206220045,0,1,0,38,0.216,1,3,3,0,0,3,2.3,0.216,0.6,64,3,250,0.7,2,0.784428125,62
0,5,0.0,1,1,0,0.68,3,30.17780184204515,1,0,0,0,0.216,1,4,3,0,0,1,0.68,0.216,0,120,2,260,1,3,0.8288,60
0,7,0.0,0,1,1,0.22,2,39.272511918165584,0,0,1,83,0.519,0,7,2,0,0,3,0.35,-1,0.7,43,3,270,0.4,2,0.8316302325581395,75
0,10,0.0,1,0,1,0.22,2,36.03717678781835,0,0,1,100,0.519,0,18,3,1,0,3,0.25,-1,0,73,4,300,0.3,2,0.8798301369863014,84
0,3,0.0,0,1,0,0.22,0,37.54749590295131,0,1,0,50,0.519,0,7,2,0,0,-1,0,-1,0.7,58,0,250,2,2,0.8182793103448276,67
0,1,0.0,1,1,0,2.3,3,35.757249269332476,0,1,0,36,0.216,1,5,3,0,0,0,2.3,0.216,0,76,0,220,1.7,3,0.7875394736842105,38
0,10,0.0,1,1,1,0.22,0,35.13136964084545,1,0,0,100,0.519,0,0,2,0,0,3,0.2,-1,0,81,4,300,0.21,2,0.8803604938271605,70
0,6,0.0,1,1,1,0.22,3,39.320691121432944,0,0,1,25,0.216,1,0,3,0,0,3,0.4,-1,0,43,3,270,0.35,1,0.8430930232558139,75
0,0,0.0,1,1,0,2.3,3,35.896233159742906,0,0,1,0,0.216,1,2,3,0,0,0,2.3,-1,0.6,75,0,220,1.7,2,0.7863333333333333,50
0,8,0.0,1,1,0,0.35,2,31.904730410601466,1,0,0,5,0.216,1,12,3,0,0,2,0.35,0.216,0,106.52,3,300,0.45,3,0.8620534735260984,56
0,5,0.0,1,1,0,0.68,2,36.09486705735912,0,1,0,25,0.216,1,3,3,0,0,1,0.68,-1,0.6,73,3,260,0.4,2,0.7802794520547945,64
0,3,0.0,1,1,0,2.3,3,35.50740108378637,0,1,0,67,0.216,1,0,3,0,0,3,2.3,-1,0,78,3,250,0.7,2,0.7998948717948717,71
0,10,0.0,1,1,0,0.2,4,34.01352256256399,0,1,0,100,0.216,1,0,3,0,0,3,0.2,-1,0,90,3,300,0.3,3,0.8609777777777778,78
0,2,0.0273972602739726,1,1,0,2.3,3,27.24244499541738,0,1,0,63,0.216,1,4,3,0,1,0,2.3,0.216,0,146,0,220,1.7,4,0.8309109589041096,65
0,5,0.0,1,1,0,0.68,3,37.39996276596175,0,1,0,0,0.216,1,4,3,0,0,3,0.68,-1,0,60,2,260,1,2,0.7827999999999999,64
0,3,0.0,0,1,0,0.22,0,37.54749590295131,0,1,0,50,0.519,0,7,2,0,0,-1,0,-1,0.7,58,0,250,2,2,0.8182793103448276,67
0,5,0.0,1,1,0,0.68,2,37.62179478649987,0,1,0,75,0.216,1,4,3,0,0,4,0.68,-1,0,57,3,260,0.4,2,0.7779578947368421,63
0,1,0.0,1,1,0,2.3,3,35.05494656038641,0,1,0,100,0.216,1,4,3,0,0,0,2.3,-1,0,81.64,0,220,1.7,2,0.7937888290053896,58
0,5,0.0,0,1,1,0.22,2,36.870910522807115,0,1,0,71,0.519,0,7,2,0,0,3,0.68,-1,0.7,65,3,260,0.4,2,0.8497153846153847,74
0,4,0.0,0,0,0,0.22,0,37.696900591024516,1,0,0,100,0.216,0,24,3,0,0,-1,0,-1,0,56,3,250,0.35,2,0.8111571428571429,72
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,1,0.022222222222222223,1,1,0,2.3,3,34.059177995290916,0,0,1,38,0.216,1,5,3,0,0,0,2.3,-1,0,90,0,220,1.7,2,0.801611111111111,55
0,4,0.0,0,1,0,1.5,1,40.27140656043552,1,0,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,38,3,250,0.7,1,0.7556684210526317,64
0,2,0.010638297872340425,1,1,0,2.3,3,33.51976161770837,0,1,0,64,0.216,1,1,3,0,0,4,2.3,-1,0,94,1,250,1.5,2,0.7865771276595744,61
0,2,0.0,0,0,0,2.3,0,36.8125157260846,0,1,0,22,0,1,13,0,0,0,4,2.3,-1,0,66,1,250,1.5,3,0.7738333333333334,18
0,1,0.0,1,1,0,2.3,3,33.916961850619955,0,0,1,56,0.216,1,1,3,0,0,2,2.3,-1,0,91,0,220,1.7,3,0.8024505494505494,63
0,0,0.0,1,1,0,2.3,3,23.75365790856241,0,1,0,86,0.216,1,0,3,0,1,3,2.3,-1,0,189,0,250,1.5,5,0.8416243386243386,60
0,1,0.011111111111111112,1,1,0,2.3,2,34.070917963706414,0,0,1,21,0.216,1,0,3,0,0,0,2.3,0.216,0,90,0,220,1.7,3,0.801611111111111,53
0,8,0.0,0,0,0,0.22,3,39.02882371417278,0,1,0,0,0.216,1,6,3,0,0,-1,0,-1,0.3,45,3,300,0.45,1,0.8764888888888889,77
0,2,0.0,1,1,0,2.3,3,33.03802415989611,0,1,0,0,0.216,1,1,3,0,0,0,2.3,0.216,0,98,3,250,0.7,4,0.8078469387755102,54
0,3,0.0,1,1,0,2.3,3,36.982408990686416,0,1,0,100,0.216,1,0,3,0,0,2,2.3,-1,0,63.6,1,250,1.5,2,0.7838861635220126,61
0,3,0.0,1,1,0,2.3,3,34.58963967291867,0,1,0,7,0.216,1,0,3,0,0,3,2.3,-1,0,86,3,250,0.7,3,0.8064720930232558,67
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,3,300,0.45,1,0.8770333333333333,82
0,4,0.0,0,0,0,0.22,0,37.696900591024516,1,0,0,100,0.216,0,24,3,0,0,-1,0,-1,0,56,3,250,0.35,2,0.8111571428571429,72
0,10,0.0,1,1,0,0.2,3,37.43173441508463,0,1,0,78,0.216,1,4,3,0,0,3,0.2,-1,0,59,3,300,0.3,2,0.8633305084745763,76
0,1,0.009259259259259259,1,1,0,2.3,3,31.682230357096337,0,0,1,45,0.216,1,4,3,0,0,0,2.3,0.216,0,108,0,220,1.7,4,0.8143425925925926,55
0,2,0.04054054054054054,1,1,0,2.3,3,35.96757684932673,0,1,0,50,0.216,1,3,3,0,0,3,2.3,0.216,0.6,74,0,220,1.7,3,0.7850945945945946,56
0,4,0.0,1,1,1,0.22,3,37.696900591024516,1,0,0,100,0.216,1,0,3,0,1,4,1.5,-1,0,56,3,250,0.7,1,0.8111571428571429,98
0,2,0.011363636363636364,1,1,0,2.3,2,34.342552601279955,0,1,0,0,0.216,1,3,3,0,0,0,2.3,-1,0.6,88,3,250,0.7,2,0.799875,39
0,5,0.0,1,1,0,0.22,2,38.42538273589528,0,0,0,100,0.216,1,0,3,0,0,-1,0,-1,0,49,3,260,0.4,1,0.8397938775510204,76
0,3,0.0,1,1,0,2.3,3,36.143601854398355,0,1,0,100,0.216,1,0,3,0,0,4,2.3,-1,0,72,3,250,0.7,3,0.7940027777777778,70
0,5,0.0,1,1,0,0.68,3,37.55318124612005,0,1,0,43,0.216,1,0,3,0,0,3,0.68,-1,0,58,2,260,1,2,0.7796275862068965,69
0,9,0.0,1,1,0,0.2,2,37.58729330513249,0,1,0,0,0.216,1,0,3,0,0,3,0.2,-1,0,58,3,300,0.35,2,0.863448275862069,70
0,1,0.0125,1,1,0,2.3,3,35.296824529970706,0,0,1,38,0.216,1,0,3,0,0,0,2.3,0.216,0,80,0,220,1.7,2,0.7920625,62
0,6,0.0,1,1,0,0.4,3,36.781001338009105,0,1,0,62,0.216,1,0,3,0,0,3,0.4,-1,0,66,3,270,0.6,2,0.7849757575757575,70
0,6,0.01282051282051282,1,1,0,0.4,2,35.557982830025516,1,0,0,0,0.216,1,5,3,0,0,3,0.4,0.216,0,78,4,270,0.35,2,0.7971948717948718,62
0,5,0.021739130434782608,1,1,0,0.68,1,33.80578800341932,0,1,0,30,0.216,1,2,3,0,0,1,0.68,0.216,0.6,92,3,260,0.4,2,0.7998000000000001,52
0,7,0.0,1,1,0,0.35,3,38.31066560527065,0,1,0,100,0.216,1,0,3,0,0,-1,0,-1,0,50,3,270,0.6,1,0.84382,75
0,1,0.009433962264150943,1,1,0,2.3,3,31.976806981687435,0,0,1,0,0.216,1,9,3,0,0,3,2.3,0.216,0,106,0,220,1.7,2,0.8131415094339622,55
0,4,0.0,1,1,0,1.5,3,38.20055943237342,0,0,1,100,0.216,1,0,3,0,0,3,1.5,0.216,0,51,3,250,0.7,2,0.7323352941176471,74
0,5,0.01098901098901099,1,1,0,0.68,3,33.95740532868999,1,0,0,0,0.216,1,5,3,0,0,1,0.68,0.216,0,91,2,260,1,2,0.8141406593406594,53
0,3,0.0,1,1,0,2.3,2,34.395437229985,0,1,0,100,0.216,1,4,3,0,1,4,2.3,0.216,0,87,3,250,0.7,2,0.8072091954022989,74
0,1,0.0,1,1,0,2.3,3,36.72464114335332,0,0,1,9,0.216,1,2,3,0,0,0,2.3,-1,0.6,67,0,220,1.7,2,0.7753880597014926,54
0,2,0.0128783000643915,1,1,0,2.3,0,35.55594679257588,0,1,0,56,0.216,1,2,3,0,0,2,2.3,-1,0.6,77.65,1,250,1.5,2,0.7894616870573085,30
0,3,0.0,1,1,0,2.3,3,35.77651746172795,0,0,1,11,0.216,1,0,3,0,0,0,2.3,0.216,0,76,1,250,1.5,2,0.7980342105263158,59
0,6,0.0,0,1,0,0.22,2,37.99145696790618,0,0,1,100,0.519,0,7,2,0,0,-1,0,-1,0.7,53,3,270,0.6,1,0.8630754716981133,81
0,3,0.0,1,1,0,2.3,3,33.56006836413051,0,1,0,8,0.216,1,0,3,0,0,3,2.3,0.216,0,94,3,250,0.7,3,0.8119297872340425,68
0,1,0.0,1,1,1,0.22,2,38.09436794420297,0,1,0,100,0.216,1,0,3,0,0,0,2.3,-1,0,52,1,250,1.5,2,0.8125923076923076,52
0,8,0.0,0,0,1,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,2,0.35,-1,0.3,48,3,300,0.45,1,0.8770333333333333,77
0,9,0.0,1,1,1,0.22,3,39.8640906487762,0,0,0,6,0.216,1,0,3,0,0,3,0.2,-1,0,40.158,3,300,0.35,2,0.8754385576970964,77
0,5,0.0,1,1,0,0.68,3,40.80587420404331,0,0,0,100,0.216,1,0,3,0,0,-1,0,-1,0,36,3,260,0.4,1,0.8252388888888889,65
0,4,0.0,1,1,0,1.5,3,35.708693424495884,0,0,1,100,0.216,1,0,3,0,0,4,1.5,-1,0,76,3,250,0.35,3,0.7796263157894737,77
0,2,0.0,1,1,0,2.3,3,36.182161583944584,0,0,1,50,0.216,1,3,3,0,0,3,2.3,0.216,0.6,72,0,220,1.7,3,0.782513888888889,55
0,1,0.030303030303030304,1,1,0,2.3,3,36.82120935038129,0,1,0,11,0.216,1,9,3,0,0,0,2.3,-1,0,66,1,220,1.7,3,0.7738333333333334,44
0,2,0.0,1,1,0,2.3,3,34.95058874976173,0,1,0,20,0.216,1,4,3,0,0,3,2.3,-1,0,83,3,250,0.7,3,0.7951686746987952,66
0,1,0.0,1,1,0,2.3,0,33.13486209163088,0,1,0,50,0.216,1,2,3,0,0,0,2.3,0.216,0.6,97,0,220,1.7,3,0.8071237113402062,22
0,2,0.0,1,1,0,2.3,3,34.924768462523126,0,1,0,55,0.216,1,0,3,0,0,4,2.3,0.216,0,83,3,250,0.7,3,0.7951686746987952,72
0,1,0.038461538461538464,1,1,0,2.3,3,38.17497666046814,0,1,0,0,0.216,1,0,3,0,0,2,2.3,-1,0,52,0,220,1.7,1,0.8125923076923076,64
0,1,0.011235955056179775,0,1,0,2.3,0,34.1929883387142,0,0,1,30,0.216,1,5,3,0,0,0,2.3,-1,0,89,0,220,1.7,3,0.800752808988764,31
0,5,0.0,1,1,0,0.68,3,38.54547436058921,0,1,0,100,0.216,1,0,3,0,0,-1,0,-1,0,48,3,260,0.4,1,0.8389541666666667,76
0,1,0.0,1,1,0,2.3,1,37.60217789896092,0,0,1,29,0.216,1,2,3,0,0,0,2.3,0.216,0.6,57.6,0,220,1.7,2,0.758642361111111,38
0,1,0.0,1,1,0,2.3,3,36.42942867873471,0,0,1,0,0.216,1,4,3,0,0,2,2.3,0.216,0,70,0,220,1.7,3,0.7797857142857143,60
0,3,0.012345679012345678,1,1,0,2.3,3,35.20003412530558,0,1,0,9,0.216,1,4,3,0,0,0,2.3,0.216,0,81,3,250,0.7,3,0.8025135802469137,61
0,1,0.010526315789473684,1,1,0,2.3,3,23.69211468733643,0,0,1,78,0.216,1,2,3,0,0,2,2.3,-1,0.6,190,0,220,1.7,3,0.8418157894736842,61
0,8,0.0,1,1,0,0.35,3,37.4367776143317,0,1,0,71,0.216,1,4,3,0,0,2,0.35,-1,0,59,1,300,0.45,2,0.8623720338983051,59
0,1,0.03571428571428571,1,1,0,2.3,3,37.70689117025365,0,0,1,88,0.216,1,2,3,0,0,0,2.3,-1,0.6,56,0,220,1.7,2,0.7552321428571429,53
0,7,0.0,1,1,0,0.35,3,30.167482071566802,1,0,0,16,0.216,1,0,3,0,0,2,0.35,-1,0,120,1,270,0.6,3,0.85075,58
0,1,0.0136986301369863,0,1,0,2.3,0,36.09311886737303,0,0,1,27,0.216,1,5,3,0,0,0,2.3,-1,0,73,0,220,1.7,2,0.7838219178082192,34
0,3,0.0,1,1,0,2.3,3,38.46017115188412,1,0,0,57,0.216,1,0,3,0,0,-1,0,-1,0,49,3,250,0.7,2,0.7911653061224491,69
1,10,0.0,0,1,0,0.2,2,34.01352256256399,0,1,0,100,0.519,0,0,1,0,0,-1,0,-1,0,90,4,300,0.21,2,0.8808444444444444,72
0,0,0.011235955056179775,1,1,0,2.3,3,34.189107892655926,0,1,0,35,0.216,1,0,3,0,0,0,2.3,0.216,0,89,0,220,1.7,2,0.800752808988764,53
0,2,0.017391304347826087,1,1,0,2.3,3,30.75373153464936,0,1,0,79,0.216,1,2,3,0,0,0,2.3,0.216,0.6,115,3,250,0.7,4,0.8182173913043478,54
0,1,0.0,1,1,0,2.3,3,35.708693424495884,0,1,0,100,0.216,1,0,3,0,0,3,2.3,0.216,0,76,3,220,0.32,2,0.7875394736842105,70
0,1,0.015422578655151141,1,1,0,2.3,3,36.872618645493176,0,0,1,89,0.216,1,1,3,0,0,3,2.3,-1,0,64.84,0,220,1.7,2,0.7719697717458359,67
0,4,0.00980392156862745,0,0,0,1.5,2,32.48190470497674,0,1,0,36,0.216,1,30,3,0,0,3,1.5,0.392,0,102,3,250,0.7,3,0.8042176470588236,60
0,1,0.0,1,1,0,2.3,3,20.533898843774377,0,0,1,36,0.216,1,1,3,0,0,3,2.3,-1,0,251,1,250,1.5,5,0.8506095617529881,62
0,5,0.0,1,1,0,0.68,3,36.6063643145068,0,1,0,33,0.216,1,0,3,0,6,3,0.68,-1,0,68,3,260,0.4,2,0.7936235294117647,89
0,2,0.0,1,1,0,2.3,3,37.07866643561076,0,0,1,50,0.216,1,9,3,0,0,0,2.3,-1,0,63,3,220,0.32,2,0.7688730158730159,62
0,6,0.0,0,0,0,0.4,3,41.610820593616445,0,0,0,67,0.216,1,24,3,0,0,-1,0,-1,0,33.6,3,270,0.6,1,0.8134642857142858,77
0,1,0.015873015873015872,1,1,0,2.3,3,37.08851187497614,0,0,1,38,0.216,1,0,3,0,0,0,2.3,-1,0,63,0,220,1.7,2,0.7688730158730159,65
0,1,0.0,1,1,0,2.3,3,34.833834389577305,0,0,1,12,0.216,1,4,3,0,0,0,2.3,-1,0,84,0,220,1.7,2,0.796154761904762,50
0,3,0.0,1,1,1,0.22,3,38.57260010218203,1,0,0,67,0.216,1,0,3,0,0,3,2.3,0.216,0,48,3,250,0.7,2,0.787525,75
0,3,0.0,1,1,0,2.3,3,34.768639723817344,0,0,1,100,0.216,1,4,3,0,0,3,2.3,-1,0,84,3,250,0.7,3,0.8049452380952381,72
0,2,0.01098901098901099,1,1,0,2.3,3,33.94122793746197,0,1,0,22,0.216,1,2,3,0,0,0,2.3,-1,0.6,91,3,250,0.7,3,0.8024505494505494,41
0,6,0.0,1,1,0,0.4,3,35.04921073033484,0,0,1,50,0.216,1,0,3,0,0,2,0.4,-1,0,82,3,270,0.6,3,0.8004731707317073,74
0,1,0.0,0,0,0,2.3,0,37.44812481263763,0,0,1,57,0,1,13,0,0,0,3,2.3,0.216,0,59,0,220,1.7,2,0.7614745762711864,20
0,2,0.0,1,1,0,2.3,2,35.7256494338039,0,1,0,78,0.216,1,4,3,0,0,3,2.3,0.216,0,76,3,250,0.7,2,0.7875394736842105,56
0,3,0.0,1,1,0,2.3,3,35.75108344776593,0,1,0,44,0.216,1,0,3,0,0,4,2.3,0.392,0,76,3,250,0.7,2,0.7980342105263158,71
0,2,0.0,0,0,0,2.3,0,33.17049506920633,0,1,0,0,0.216,1,15,2,0,0,0,2.3,0.216,0,97,3,250,0.7,3,0.8071237113402062,34
0,4,0.0,0,1,0,1.5,2,34.82079545642531,0,0,1,30,0.519,0,8,2,0,0,4,1.5,-1,0.4,84,1,250,1.5,2,0.7888142857142857,52
0,4,0.0,1,1,0,1.5,3,35.7256494338039,0,1,0,78,0.216,1,0,3,0,1,3,1.5,-1,0,76,3,250,0.35,3,0.7796263157894737,82
0,3,0.011494252873563218,1,1,0,2.3,3,34.46922577148884,0,0,1,0,0.216,1,4,3,0,0,2,2.3,0.216,0,87,1,250,1.5,2,0.8072091954022989,59
0,5,0.0,1,1,0,0.68,3,36.04572349441699,0,0,1,89,0.216,1,0,3,0,0,1,0.68,-1,0,73,3,260,0.4,3,0.7991835616438356,71
0,2,0.0,1,1,0,2.3,2,35.74260544311192,0,1,0,56,0.216,1,4,3,0,0,0,2.3,-1,0,76,3,250,0.7,3,0.7875394736842105,48
0,2,0.012345679012345678,1,1,0,2.3,3,35.17649201634782,0,1,0,40,0.216,1,2,3,0,0,0,2.3,0.216,0.6,81,3,250,0.7,3,0.7931234567901235,43
0,4,0.0,1,1,0,1.5,3,36.08525201243565,0,1,0,38,0.216,1,0,3,0,0,2,1.5,-1,0,73,3,250,0.7,2,0.7756616438356164,70
0,3,0.01240694789081886,1,1,0,2.3,3,35.25415187005756,0,1,0,0,0.216,1,0,3,0,0,0,2.3,0.216,0,80.6,3,250,0.7,2,0.802175682382134,62
0,4,0.0,0,1,0,1.5,2,37.32509841958622,0,1,0,0,0.519,0,7,2,0,0,2,1.5,-1,0.7,60.8,3,250,0.7,2,0.7555078947368421,55
0,5,0.0,0,1,0,0.68,2,38.95848641962356,0,1,0,86,0.519,0,7,2,0,0,-1,0,-1,0.7,45,3,260,0.4,1,0.8362111111111111,71
0,4,0.0,1,1,0,1.5,3,34.661824066936944,0,1,0,78,0.216,1,4,3,0,0,3,1.5,-1,0,85,3,250,0.7,3,0.7898411764705883,72
0,5,0.0,1,1,0,0.68,3,34.46922577148884,0,0,1,0,0.216,1,0,3,0,0,1,0.68,-1,0,87,3,260,0.4,3,0.8113517241379311,71
0,5,0.0,1,1,1,0.22,3,38.42538273589528,0,0,1,100,0.216,1,0,3,0,0,3,0.68,-1,0,49,2,260,1,1,0.8397938775510204,72
0,1,0.014925373134328358,1,1,0,2.3,3,36.72393147516185,0,0,1,10,0.216,1,2,3,0,0,0,2.3,-1,0.6,67,0,220,1.7,2,0.7753880597014926,49
0,2,0.012658227848101266,1,1,0,2.3,1,35.4271309312342,0,0,1,20,0.216,1,1,3,0,0,3,2.3,-1,0,79,0,220,1.7,3,0.7909746835443038,50
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,4,0.0,0,1,0,0.22,2,39.09754451442974,0,1,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,44,3,250,0.35,1,0.779209090909091,80
0,7,0.0,1,1,0,0.35,2,33.03802415989611,1,0,0,0,0.216,1,4,3,0,0,2,0.35,0.216,0,98,3,270,0.6,3,0.8385265306122449,60
0,5,0.0,1,1,0,0.68,2,34.080952124745295,0,1,0,8,0.216,1,4,3,0,0,3,0.68,-1,0,90,3,260,0.4,2,0.8134666666666667,63
0,0,0.015384615384615385,1,1,0,2.3,3,36.893315906949795,0,0,1,43,0.216,1,0,3,0,0,3,2.3,-1,0,65,1,220,1.7,2,0.7722307692307693,73
0,1,0.0,1,1,0,2.3,3,36.25955290514839,0,0,1,86,0.216,1,3,3,0,0,0,2.3,-1,0.6,71,3,220,0.32,2,0.7811690140845071,60
0,2,0.0,1,1,0,2.3,2,32.37412121040394,0,0,1,0,0.216,1,4,3,0,0,0,2.3,-1,0,103,3,250,0.7,3,0.811252427184466,54
0,1,0.0,1,1,0,2.3,3,33.302706481739314,0,0,1,0,0.216,1,2,3,0,0,0,2.3,-1,0.6,96,0,220,1.7,3,0.8063854166666666,50
0,2,0.01098901098901099,1,1,0,2.3,3,33.91769718658486,0,1,0,55,0.216,1,0,3,0,0,4,2.3,-1,0,91,0,250,2,3,0.8024505494505494,57
0,5,0.0,1,1,0,0.68,3,33.25979199707361,0,0,1,60,0.216,1,0,3,0,0,3,0.68,-1,0,96,3,260,0.4,2,0.8173,71
0,1,0.0,1,1,0,2.3,3,34.60623191353396,0,0,1,56,0.216,1,0,3,0,0,3,2.3,-1,0,85.58,0,220,1.7,3,0.7976658097686375,69
0,3,0.0,1,1,0,2.3,2,34.686580995397634,0,1,0,44,0.216,1,4,3,0,0,1,2.3,-1,0,85,1,250,1.5,2,0.8057176470588235,42
0,7,0.0,1,1,0,0.35,3,35.18777261022341,0,1,0,25,0.216,1,3,3,0,0,4,0.35,-1,0.6,81,3,270,0.35,2,0.8245333333333333,71
0,4,0.010101010101010102,1,1,0,1.5,3,32.87706320763301,1,0,0,40,0.216,1,4,3,0,0,3,1.5,0.216,0,99,3,250,0.7,3,0.8020393939393939,61
0,6,0.0,1,1,0,0.4,3,37.804664088209655,0,1,0,86,0.216,1,4,3,0,0,3,0.4,-1,0,55,3,270,0.6,2,0.7452636363636364,65
0,4,0.0,1,1,0,1.5,3,35.442261514984416,0,1,0,0,0.216,1,0,3,0,0,3,1.5,-1,0,79,1,250,1.5,2,0.7832898734177215,60
0,8,0.0,0,0,1,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,0,0.35,-1,0.3,48,3,300,0.45,1,0.8770333333333333,60
0,4,0.0,1,1,0,1.5,3,35.746844445438924,0,0,1,50,0.216,1,0,3,0,0,3,1.5,-1,0,76,3,250,0.35,3,0.7796263157894737,75
0,3,0.0,1,1,0,2.3,2,35.96331475222262,0,1,0,56,0.216,1,4,3,0,0,0,2.3,-1,0,74,3,250,0.7,3,0.796072972972973,53
0,3,0.010752688172043012,1,1,0,2.3,3,33.62479059423573,0,1,0,100,0.216,1,0,3,0,0,2,2.3,0.216,0,93,1,220,1.7,3,0.8112989247311828,65
0,1,0.0,1,1,0,2.3,3,35.396869763733775,0,0,1,60,0.216,1,4,3,0,0,2,2.3,-1,0,79,0,220,1.7,3,0.7909746835443038,53
0,3,0.014925373134328358,1,1,0,2.3,3,28.53544989904808,0,1,0,0,0.216,1,2,3,0,0,0,2.3,0.291,0.6,134,3,250,0.7,2,0.8294432835820895,55
0,4,0.0,1,1,0,1.5,3,35.163142699020035,0,1,0,62,0.216,1,0,3,0,0,3,1.5,-1,0,80.97,3,250,0.7,2,0.7855479436828455,73
0,5,0.012345679012345678,1,1,0,0.68,3,35.17238998221124,1,0,0,45,0.216,1,0,3,0,0,1,0.68,0.216,0,81,2,260,1,3,0.8066518518518518,59
0,6,0.0,1,1,0,0.4,3,37.3405136212292,0,1,0,75,0.216,1,0,3,0,0,4,0.4,-1,0,60,3,270,0.6,2,0.7770333333333334,69
0,2,0.0,1,1,0,2.3,2,35.08669818044465,0,1,0,0,0.216,1,4,3,0,0,1,2.3,-1,0,82,1,250,1.5,3,0.7941585365853658,39
0,2,0.012048192771084338,1,1,0,2.3,3,34.89079440036706,0,1,0,100,0.216,1,4,3,0,0,0,2.3,-1,0,83,0,220,1.7,3,0.7951686746987952,46
0,2,0.0,1,1,0,2.3,3,36.182161583944584,0,0,1,50,0.216,1,4,3,0,0,3,2.3,0.216,0,72,1,250,1.5,2,0.782513888888889,66
0,5,0.0196078431372549,1,1,0,0.68,3,32.506892574664995,0,1,0,0,0.216,1,4,3,0,0,1,0.68,0.216,0,102,2,260,1,3,0.8206823529411765,60
0,3,0.018867924528301886,1,1,0,2.3,3,38.04507864326692,0,0,1,33,0.216,1,2,3,0,0,0,2.3,-1,0.6,53,0,220,1.7,2,0.7665433962264151,55
0,6,0.0,1,1,0,0.4,3,37.68161429264515,0,1,0,0,0.216,1,4,3,0,0,2,0.4,-1,0,57,3,270,0.6,2,0.7724350877192983,66
0,2,0.010752688172043012,1,1,0,2.3,3,33.68262464275383,0,0,1,20,0.216,1,0,3,0,0,0,2.3,0.216,0,93,1,250,1.5,3,0.8040752688172044,60
0,5,0.021132713440405747,1,1,0,0.68,3,38.6713912617492,0,0,0,50,0.216,1,0,3,0,0,-1,0,-1,0,47.32,2,260,1,1,0.8383628909551987,73
0,3,0.0,1,1,0,2.3,3,31.93085816248564,0,1,0,67,0.216,1,0,3,0,0,3,2.3,0.216,0,106,3,250,0.7,2,0.8185716981132076,65
0,4,0.0,1,1,0,1.5,3,36.31293711226201,0,0,1,17,0.216,1,0,3,0,0,4,1.5,0.216,0,71,3,250,0.7,3,0.7728323943661972,71
0,2,0.01282051282051282,1,1,0,2.3,3,35.557982830025516,0,0,1,0,0.216,1,2,3,0,0,0,2.3,0.216,0.6,78,0,220,1.7,3,0.7898589743589743,45
0,8,0.0,1,1,0,0.35,3,34.31992368453577,1,0,0,31,0.216,1,0,3,0,0,3,0.35,-1,0,88,3,300,0.45,2,0.8621068181818181,66
0,1,0.0,1,1,0,2.3,3,36.00167362615956,0,0,1,6,0.216,1,3,3,0,0,0,2.3,0.216,0.6,74,0,220,1.7,3,0.7850945945945946,47
